Id,SalePrice
1990,220446.06212717516
1991,198244.04365540997
1992,209167.55033449468
1993,173487.93979304406
1994,251916.33108479343
1995,191518.1324444647
1996,263874.8232067148
1997,322669.46727874025
1998,349431.44274182984
1999,243096.04095215484
2000,308810.43644415744
2001,254057.38451618515
2002,226115.65905952043
2003,276472.9334457261
2004,255554.60521014314
2005,242524.47543025203
2006,225048.06155103614
2007,278446.7397480386
2008,190892.89211160917
2009,179487.90977894646
2010,192159.59155192747
2011,148444.73225647627
2012,190892.89211160917
2013,176979.05195892518
2014,179487.90977894646
2015,191518.1324444647
2016,178976.1071237787
2017,196035.84811663788
2018,127946.2395745152
2019,123532.47694615836
2020,124536.44699130923
2021,123532.47694615836
2022,173009.51384239114
2023,166454.4910200773
2024,225983.46118744742
2025,471771.58643738565
2026,185664.9699740726
2027,149024.796347401
2028,177587.8064434219
2029,176979.05195892518
2030,292646.7341383493
2031,259429.836926533
2032,288967.1149497041
2033,282750.21730874554
2034,172902.75790108787
2035,204612.2175563792
2036,212955.49442517202
2037,212955.49442517202
2038,309118.19527387084
2039,211347.68864883442
2040,395734.4760928277
2041,224767.57078428232
2042,205744.2375393495
2043,173009.51384239114
2044,207952.4008733839
2045,209796.07806562237
2046,164275.98447032244
2047,148653.92632364854
2048,132209.7588776786
2049,156765.54964272745
2050,177424.23765090565
2051,101699.51524397198
2052,143974.2085220449
2053,138297.09652034836
2054,81573.67212088764
2055,169672.30618951598
2056,106404.04116575487
2057,131261.5305575629
2058,202110.9906028316
2059,141380.55907342728
2060,150585.6141029145
2061,178876.70122009315
2062,137539.805087233
2063,113413.86859540067
2064,146334.29014420195
2065,130138.57779573667
2066,183891.75694370302
2067,139414.83433609566
2068,167575.0992308214
2069,82856.5593539393
2070,111835.11471919931
2071,88117.73904904883
2072,145839.5626533544
2073,132984.63750332515
2074,183519.68486190654
2075,139131.01803215928
2076,124959.83866895102
2077,141380.55907342728
2078,134130.49948677266
2079,142426.08591224055
2080,130546.19761409587
2081,123281.84306801224
2082,142809.6595119031
2083,151967.12921569514
2084,120151.70536178091
2085,138297.09652034836
2086,144204.6003226507
2087,131573.75117145295
2088,113352.48111503881
2089,99421.90100747065
2090,131674.28542212993
2091,107678.06915941332
2092,147750.03916277614
2093,131250.45696302346
2094,128468.77032723754
2095,152242.95224611988
2096,86292.78179186954
2097,82667.48272561432
2098,148654.98084375585
2099,60766.11694492527
2100,105122.73577595089
2101,126546.76333613566
2102,146086.068147261
2103,85737.83190476122
2104,147849.66587059555
2105,113817.60368287677
2106,84533.50139259631
2107,227049.91690059277
2108,127946.2395745152
2109,116567.03410165211
2110,116495.10639085538
2111,168188.08934874722
2112,149390.0546820531
2113,115872.38917568262
2114,104293.33164909254
2115,153357.95340598328
2116,112886.41347427352
2117,151027.18594543904
2118,131491.2267298025
2119,114250.89491428177
2120,100992.52516559069
2121,117297.35989106035
2122,101776.01179212186
2123,92103.87874222561
2124,227719.02746548984
2125,172796.7935886725
2126,151621.3770031646
2127,161909.88567219363
2128,139360.71270037518
2129,110252.71087834831
2130,146577.34806638805
2131,208995.74772598592
2132,124075.35574220588
2133,122971.96237507327
2134,122868.79709808435
2135,94140.49032651258
2136,82560.95632389441
2137,126722.79636015101
2138,133782.42535059297
2139,143313.87456980904
2140,128105.31334889647
2141,116822.63631457396
2142,135845.5338948823
2143,142992.87522617617
2144,138218.7436504748
2145,127946.2395745152
2146,144377.09362065265
2147,156493.35099240515
2148,122521.92962797734
2149,134945.5634031385
2150,207313.31108377388
2151,131835.5799383671
2152,155796.66672658772
2153,161866.63822845125
2154,113730.09135938498
2155,123406.26916621375
2156,242666.19141039197
2157,218431.76985063215
2158,236004.7400452353
2159,224119.07338991555
2160,173892.29772944486
2161,267469.05035405443
2162,469529.7048969154
2163,352806.78953402187
2164,244369.06376288802
2165,177471.07677228056
2166,142969.4683294222
2167,202369.04490616595
2168,193529.56787354496
2169,189282.60661174447
2170,211236.560205027
2171,135348.66970936913
2172,141522.64589657885
2173,154403.69232169256
2174,245495.48704096078
2175,309077.7089527408
2176,279133.1153191305
2177,264134.0810793101
2178,224514.142595873
2179,145329.52082382352
2180,221275.9508347528
2181,204928.0631033232
2182,227792.29488171055
2183,198244.04365540997
2184,136826.86719075104
2185,110587.31090882157
2186,147259.69265932188
2187,144563.3249553435
2188,149192.96308537608
2189,217579.2834397729
2190,95036.7103952744
2191,95036.7103952744
2192,99257.49730823436
2193,83772.96365754589
2194,93757.92985304818
2195,113642.04876340898
2196,101340.38041655511
2197,112256.0815354975
2198,175187.5873907972
2199,172710.7652809206
2200,114550.22665308492
2201,126959.79488849506
2202,195854.8358496844
2203,162407.62286623064
2204,168082.19612959563
2205,120944.09137735575
2206,135524.80508505442
2207,199358.56898752198
2208,228716.76294275472
2209,211408.17381899946
2210,116822.63631457396
2211,111512.09504067776
2212,116818.93696684264
2213,101705.40949925434
2214,134317.12962920842
2215,85709.1007953218
2216,180426.99636698072
2217,81797.00136221452
2218,89997.49021506203
2219,76392.75263917336
2220,76841.96871474404
2221,277739.9793060345
2222,233659.66912676638
2223,296412.47728170996
2224,219256.1632941657
2225,143463.75277336454
2226,172081.58387040292
2227,189621.9617636658
2228,256584.62443577274
2229,232673.1957203308
2230,153772.800241254
2231,216653.85426390427
2232,193527.3484486629
2233,158566.53989720225
2234,251301.4603590009
2235,199536.073937088
2236,275788.5956753615
2237,336978.192284214
2238,205452.51378635262
2239,138086.2763329317
2240,163375.78245592525
2241,146736.061785283
2242,139807.6114884692
2243,124310.14898079702
2244,93087.62335877126
2245,90483.46523781397
2246,138393.99571584797
2247,102665.26827037557
2248,123686.84837207176
2249,126010.85912231688
2250,130213.5589930057
2251,122729.08661292249
2252,188033.02226984853
2253,159272.9187159223
2254,174053.593277015
2255,180713.88486215362
2256,184272.13925500438
2257,245549.4811274964
2258,184601.75348130666
2259,179487.90977894646
2260,154665.55175561155
2261,206132.5842462133
2262,220337.2454057111
2263,329310.27521505894
2264,427120.87189386226
2265,160064.50469761196
2266,292009.41188247304
2267,352564.8502012378
2268,361758.52766562183
2269,162750.31028348653
2270,166638.42288919722
2271,208753.42179385087
2272,206732.18763981908
2273,154735.30367714545
2274,158331.01454477618
2275,178788.09028061142
2276,178040.1014364129
2277,194132.5892961452
2278,148798.20024067123
2279,126532.64687598211
2280,116511.01769261867
2281,171330.22568095013
2282,171330.22568095013
2283,108099.51891654266
2284,130258.25862907198
2285,170401.16271044343
2286,128105.31334889647
2287,338888.69922009914
2288,283054.977138223
2289,365330.3163764291
2290,434949.94185187144
2291,322036.4764056367
2292,385707.7552381943
2293,447060.32451129594
2294,446676.52430197754
2295,433925.6964049516
2296,293694.4694405007
2297,289051.0957407758
2298,332495.9401007108
2299,425280.6192875556
2300,320918.3941530884
2301,255554.60521014314
2302,227166.847139439
2303,272594.98961827246
2304,268897.3495745738
2305,171147.59624036367
2306,171147.59624036367
2307,173260.17428545014
2308,246080.13407612286
2309,281592.808059836
2310,224746.27648930615
2311,196637.45979545746
2312,186967.5039173895
2313,176731.8792090708
2314,173585.91968579433
2315,177049.80098933415
2316,191584.4416135977
2317,173260.17428545014
2318,179693.70510796708
2319,180510.51441036048
2320,190892.89211160917
2321,244571.22897565796
2322,191367.59865101893
2323,177672.81119949266
2324,160992.0643402253
2325,218875.32063471383
2326,166566.0060120015
2327,221215.72526591888
2328,221215.72526591888
2329,179487.90977894646
2330,179487.90977894646
2331,351060.14722958277
2332,402196.44687752833
2333,317966.6408635049
2334,272072.89907248307
2335,258223.95658610406
2336,320308.75992040784
2337,198776.10221135302
2338,259098.87210211065
2339,246080.13407612286
2340,382371.07730238634
2341,228793.02356276917
2342,245560.04708308956
2343,218153.0684289106
2344,240660.61236529695
2345,268897.3495745738
2346,225048.06155103614
2347,195600.13953677705
2348,230604.1858497985
2349,174460.47648107487
2350,255554.60521014314
2351,248724.0381947558
2352,285680.73819746694
2353,239515.6381033632
2354,140453.78165602486
2355,169029.06519666803
2356,151459.31973313662
2357,208240.28173318642
2358,193202.2122186635
2359,123406.26916621375
2360,124568.72562802461
2361,139807.6114884692
2362,259227.08028400887
2363,139807.6114884692
2364,143093.09562574618
2365,219422.06327892686
2366,210242.38438671778
2367,249699.55048547543
2368,196132.1980927201
2369,249699.55048547543
2370,175008.65656563305
2371,175972.0797292553
2372,193150.10393924374
2373,256049.7899478797
2374,287688.67916122224
2375,247616.1261772428
2376,264190.17901993607
2377,308716.10871866916
2378,143579.30577338484
2379,199373.08297441746
2380,140049.1401666512
2381,160313.96437050228
2382,188870.15689123812
2383,218431.76985063215
2384,237012.8200306338
2385,148036.02379618137
2386,139131.01803215928
2387,129092.38134809822
2388,105920.43014419396
2389,131020.71625536763
2390,135348.66970936913
2391,133623.35157621172
2392,124568.72562802461
2393,178410.33342840345
2394,145737.7322267757
2395,197408.858379122
2396,142505.3046477176
2397,193017.81982964685
2398,119303.86956821338
2399,67627.56148962482
2400,59343.039795872326
2401,119920.2652296429
2402,136465.0520830652
2403,166680.80037871475
2404,139794.07459419232
2405,155068.84383719927
2406,132799.3616920403
2407,130657.10985557234
2408,141522.64589657885
2409,138393.99571584797
2410,184498.2722474805
2411,126532.64687598211
2412,148964.85256632234
2413,140432.94873651327
2414,124657.00078017506
2415,166357.32326349118
2416,134686.71529803105
2417,134547.01469483992
2418,126532.64687598211
2419,152468.88580208734
2420,125585.03653906811
2421,153273.73264848327
2422,121945.10063300854
2423,102038.2860640022
2424,155562.96624921594
2425,206401.36024891143
2426,128782.94569589445
2427,112310.83314718617
2428,177506.54028212087
2429,125834.19415818556
2430,134212.9543905734
2431,120118.26658276308
2432,134130.49948677266
2433,141380.55907342728
2434,141380.55907342728
2435,146625.6796067303
2436,97554.59457462595
2437,123532.47694615836
2438,124568.72562802461
2439,111538.29707758133
2440,130217.56979438315
2441,113037.37556351243
2442,102327.87563590033
2443,116978.33913251224
2444,114563.46506785475
2445,88570.06591056098
2446,131339.33468115362
2447,179032.51610783144
2448,144327.61943837735
2449,114299.74775639313
2450,154161.27326579372
2451,116083.47443841548
2452,191124.45579294077
2453,93566.87331931476
2454,104785.13349076065
2455,101690.43156402519
2456,130987.69648755455
2457,121603.59261068342
2458,111100.07153509594
2459,113440.1075038881
2460,145319.68585512537
2461,117441.0548912906
2462,126271.35346563699
2463,123806.58106130225
2464,164743.4847013391
2465,132033.48093842616
2466,123806.58106130225
2467,147063.73524392914
2468,101210.95750922615
2469,103776.35302062694
2470,204149.36320286483
2471,210219.7093388322
2472,170594.5644745925
2473,128982.95447039514
2474,117423.61715124609
2475,229693.54349789335
2476,115693.73341763236
2477,127307.52550162867
2478,167819.74234807296
2479,123177.90849362276
2480,135335.39489069895
2481,134130.49948677266
2482,125883.73170676485
2483,124568.72562802461
2484,133007.5467249464
2485,126532.64687598211
2486,142206.38386801994
2487,183716.845765707
2488,150464.18948794424
2489,144914.05011254622
2490,141380.55907342728
2491,88908.41960537773
2492,176569.98352646927
2493,120665.46748470223
2494,160386.54026143998
2495,92914.95532312746
2496,218612.4044998556
2497,150239.81888800266
2498,125344.6850412357
2499,93566.87331931476
2500,133131.67252020276
2501,144907.10229296642
2502,143769.34741705106
2503,108257.06744019914
2504,194742.22352882577
2505,219078.03101071148
2506,278446.7397480386
2507,362533.3972331636
2508,278446.7397480386
2509,224628.30377004432
2510,245877.96886335293
2511,188203.6075393527
2512,203010.22634863673
2513,206226.16565389902
2514,219675.63264606652
2515,145521.2648360981
2516,156835.15649522908
2517,137292.3563277257
2518,145782.20773144008
2519,209777.18456717525
2520,197151.7564258438
2521,192029.93509963245
2522,209777.18456717525
2523,130245.83762972108
2524,134937.31875612625
2525,134937.31875612625
2526,139807.6114884692
2527,124568.72562802461
2528,130213.5589930057
2529,129875.76302893601
2530,99791.4416407547
2531,225604.47743657944
2532,216451.1352255869
2533,197151.7564258438
2534,243098.0399226465
2535,316448.6939023114
2536,221825.35949859946
2537,221054.95689288358
2538,180510.51441036048
2539,188126.97713451565
2540,173780.26127848343
2541,180157.02812739604
2542,162667.23007770168
2543,126532.64687598211
2544,133867.6379327475
2545,126630.54898193314
2546,152488.74321068864
2547,140049.1401666512
2548,152738.33406636366
2549,157837.12095428086
2550,226958.748084922
2551,136712.38100333366
2552,127946.2395745152
2553,95036.7103952744
2554,122552.1573173099
2555,97932.65600419622
2556,106694.3793540271
2557,116412.4027226263
2558,186189.52051883625
2559,146691.22098558568
2560,125939.1758318845
2561,129581.64638302989
2562,129166.23853305222
2563,132362.40495436662
2564,168209.73580793303
2565,117103.03979507709
2566,124889.5058629028
2567,132547.29693888876
2568,187006.6118478431
2569,178743.25735760923
2570,116822.63631457396
2571,176900.5347074331
2572,195654.00473493955
2573,216068.67900767206
2574,256920.00873845693
2575,133289.1771504618
2576,125981.54560653427
2577,162068.49172410672
2578,106198.72784619848
2579,69115.14524389298
2580,109398.47918734691
2581,132886.30463687875
2582,106020.25885026608
2583,249699.55048547543
2584,152771.16146141608
2585,174983.9586502019
2586,194524.881750371
2587,202882.2509415917
2588,160846.7907544481
2589,140049.1401666512
2590,213798.6001752816
2591,189593.63902996984
2592,237853.34204314527
2593,246080.13407612286
2594,177024.4911952928
2595,215428.6410331491
2596,334829.35088378296
2597,191257.64400008207
2598,273049.46072202065
2599,343027.8701920081
2600,149670.93162370037
2601,156120.3514500466
2602,93087.62335877126
2603,90483.46523781397
2604,85068.7381939708
2605,93087.62335877126
2606,132984.63750332515
2607,157798.95598883313
2608,168095.44511994507
2609,148653.92632364854
2610,110226.73682851177
2611,157835.79187771172
2612,146216.69571583235
2613,123686.84837207176
2614,124536.44699130923
2615,155462.04561556646
2616,136923.82467163054
2617,180434.8373794122
2618,184151.17116881744
2619,235732.54864602393
2620,174874.68245056376
2621,180781.3971613998
2622,191558.38958052546
2623,262659.15407414583
2624,290227.10106092796
2625,361780.1200393401
2626,162977.70632135254
2627,206132.5842462133
2628,428505.03411750187
2629,481308.61580406205
2630,352489.73448579793
2631,494352.93795109366
2632,425631.8899393345
2633,308627.75059501897
2634,357650.50162469555
2635,140762.07806313314
2636,201501.11482102066
2637,166041.49170130427
2638,260704.22782454986
2639,185357.32175369203
2640,148748.96169266332
2641,118363.98310469116
2642,190612.4646880385
2643,116822.63631457396
2644,138610.32121344973
2645,108099.51891654266
2646,107940.44514216139
2647,108099.51891654266
2648,147452.76663488534
2649,138819.58263441914
2650,170401.16271044343
2651,159520.99892044655
2652,430666.218894503
2653,263369.3906596051
2654,251428.26328979977
2655,353583.19118629675
2656,318638.07136178704
2657,310777.89470555587
2658,269874.5531003005
2659,322036.4764056367
2660,348705.8820956524
2661,331997.93433181697
2662,319391.28407405154
2663,267930.82741560024
2664,281592.808059836
2665,327825.19868631574
2666,301196.7484126924
2667,170183.09245491007
2668,184472.54473770838
2669,173780.26127848343
2670,306154.6707927395
2671,184472.54473770838
2672,188732.5396781533
2673,204012.88722889352
2674,203682.9938857204
2675,184742.33764236362
2676,189157.72314267402
2677,191822.9148472392
2678,283813.1526240824
2679,272853.35123490845
2680,285606.21472233045
2681,428202.6424171903
2682,369486.0625328105
2683,574529.1439824264
2684,320308.75992040784
2685,371828.18158971344
2686,249861.4636954326
2687,277329.17420706555
2688,245877.96886335293
2689,213556.19923049884
2690,468425.9066483406
2691,184249.57123709345
2692,141307.97228463984
2693,199099.4669559005
2694,141211.07308914023
2695,195695.2779268673
2696,187931.45208545384
2697,193202.2122186635
2698,183493.82279595188
2699,176990.49255443504
2700,161329.97029419374
2701,156835.15649522908
2702,133782.42535059297
2703,143672.7496175542
2704,135348.66970936913
2705,127946.2395745152
2706,124568.72562802461
2707,132209.7588776786
2708,134130.49948677266
2709,116031.80857141214
2710,126532.64687598211
2711,277795.3469880311
2712,364579.9192012176
2713,180033.77001546376
2714,162882.6647363507
2715,174203.8495487331
2716,158460.58235882214
2717,181885.6980373599
2718,243098.0399226465
2719,147806.35597226906
2720,185423.97221894775
2721,141522.64589657885
2722,162457.09942111123
2723,139890.06639226995
2724,124568.72562802461
2725,135845.5338948823
2726,138393.99571584797
2727,166167.18289997426
2728,158744.62388706004
2729,148653.92632364854
2730,141380.55907342728
2731,113756.52339491434
2732,120697.6102222748
2733,162727.59093996772
2734,161173.826861925
